4	4	4	4	6	3	3	4	7	6	5	5	6	6	1	2	5	5	inf	5	5	5	2	2	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	1	2	3	4	4	3	2	2	3	4	5	6	5	5	3	4	5	4	3	4	2	1	1	3	4	0	0	1	2	3	4	5	6	6	5	4	3	4	5	6	7	3	2	3	5	5	6	6	5	4	4	inf	inf	inf	inf	inf	inf
5	5	5	5	7	2	2	3	6	7	6	6	7	7	2	3	6	6	inf	6	6	6	3	3	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	2	3	4	5	5	4	3	3	4	5	6	7	6	6	4	5	6	5	4	5	3	2	1	4	5	0	0	1	1	2	4	5	6	5	4	3	2	3	4	5	6	1	1	2	3	4	5	5	4	3	6	inf	inf	inf	inf	inf	inf
6	6	6	6	8	1	1	2	5	8	7	7	8	8	3	4	7	7	inf	7	7	7	4	4	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	3	4	5	6	6	5	4	4	5	6	7	8	7	7	5	6	7	6	5	6	4	3	2	5	6	1	1	0	1	1	3	4	5	4	3	2	1	2	3	4	5	1	1	1	2	3	4	4	3	2	7	inf	inf	inf	inf	inf	inf
7	7	7	7	9	1	2	1	4	9	8	8	9	9	4	5	8	8	inf	8	8	8	5	5	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	4	5	6	7	7	6	5	5	6	7	8	9	8	8	6	7	8	7	6	7	5	4	3	6	7	2	1	1	0	1	2	3	4	3	2	1	1	1	2	3	4	1	1	1	2	3	4	4	3	2	8	inf	inf	inf	inf	inf	inf
8	8	8	8	10	1	3	2	5	10	9	9	10	10	5	6	9	9	inf	9	9	9	6	6	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	5	6	7	8	8	7	6	6	7	8	9	10	9	9	7	8	9	8	7	8	6	5	4	7	8	3	2	1	1	0	1	2	3	2	1	1	1	2	3	4	5	1	1	2	3	4	5	5	4	3	9	inf	inf	inf	inf	inf	inf
9	9	9	9	11	2	5	4	7	11	10	10	11	11	6	7	10	10	inf	10	10	10	7	7	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	6	7	8	9	9	8	7	7	8	9	10	11	10	10	8	9	10	9	8	9	7	6	5	8	9	4	4	3	2	1	0	1	1	2	1	1	3	4	5	6	7	3	3	4	5	6	7	7	6	5	10	inf	inf	inf	inf	inf	inf
10	10	10	10	12	3	6	5	8	12	11	11	12	12	7	8	11	11	inf	11	11	11	8	8	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	7	8	9	10	10	9	8	8	9	10	11	12	11	11	9	10	11	10	9	10	8	7	6	9	10	5	5	4	3	2	1	0	1	1	1	1	4	5	6	7	8	4	4	5	6	7	8	8	7	6	11	inf	inf	inf	inf	inf	inf
11	11	11	11	13	4	7	6	9	13	12	12	13	13	8	9	12	12	inf	12	12	12	9	9	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	8	9	10	11	11	10	9	9	10	11	12	13	12	12	10	11	12	11	10	11	9	8	7	10	11	6	6	5	4	3	1	1	0	1	1	2	5	6	7	8	9	5	5	6	7	8	9	9	8	7	12	inf	inf	inf	inf	inf	inf
11	11	11	11	13	3	6	5	8	13	12	12	13	13	8	9	12	12	inf	12	12	12	9	9	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	8	9	10	11	11	10	9	9	10	11	12	13	12	12	10	11	12	11	10	11	9	8	7	10	11	6	5	4	3	2	2	1	1	0	1	1	4	5	6	7	8	4	4	5	6	7	8	8	7	6	12	inf	inf	inf	inf	inf	inf
10	10	10	10	12	2	5	4	7	12	11	11	12	12	7	8	11	11	inf	11	11	11	8	8	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	7	8	9	10	10	9	8	8	9	10	11	12	11	11	9	10	11	10	9	10	8	7	6	9	10	5	4	3	2	1	1	1	1	1	0	1	3	4	5	6	7	3	3	4	5	6	7	7	6	5	11	inf	inf	inf	inf	inf	inf
9	9	9	9	11	1	4	3	6	11	10	10	11	11	6	7	10	10	inf	10	10	10	7	7	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	6	7	8	9	9	8	7	7	8	9	10	11	10	10	8	9	10	9	8	9	7	6	5	8	9	4	3	2	1	1	1	1	2	1	1	0	2	3	4	5	6	2	2	3	4	5	6	6	5	4	10	inf	inf	inf	inf	inf	inf
8	8	8	8	10	1	3	1	3	10	9	9	10	10	5	6	9	9	inf	9	9	9	6	6	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	5	6	7	8	8	7	6	6	7	8	9	10	9	9	7	8	9	8	7	8	6	5	4	7	8	3	2	1	1	1	3	4	5	4	3	2	0	1	1	2	3	1	1	2	3	4	5	5	4	3	9	inf	inf	inf	inf	inf	inf
9	9	9	9	11	2	3	1	2	11	10	10	11	11	6	7	10	10	inf	10	10	10	7	7	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	6	7	8	9	9	8	7	7	8	9	10	11	10	10	8	9	10	9	8	9	7	6	5	8	9	4	3	2	1	2	4	5	6	5	4	3	1	0	1	1	2	2	2	3	4	5	6	6	5	4	10	inf	inf	inf	inf	inf	inf
10	10	10	10	12	3	4	1	1	12	11	11	12	12	7	8	11	11	inf	11	11	11	8	8	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	7	8	9	10	10	9	8	8	9	10	11	12	11	11	9	10	11	10	9	10	8	7	6	9	10	5	4	3	2	3	5	6	7	6	5	4	1	1	0	1	1	3	3	4	5	6	7	7	6	5	11	inf	inf	inf	inf	inf	inf
11	11	11	11	13	4	5	2	1	13	12	12	13	13	8	9	12	12	inf	12	12	12	9	9	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	8	9	10	11	11	10	9	9	10	11	12	13	12	12	10	11	12	11	10	11	9	8	7	10	11	6	5	4	3	4	6	7	8	7	6	5	2	1	1	0	1	4	4	5	6	7	8	8	7	6	12	inf	inf	inf	inf	inf	inf
12	12	12	12	14	5	6	3	1	14	13	13	14	14	9	10	13	13	inf	13	13	13	10	10	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	9	10	11	12	12	11	10	10	11	12	13	14	13	13	11	12	13	12	11	12	10	9	8	11	12	7	6	5	4	5	7	8	9	8	7	6	3	2	1	1	0	5	5	6	7	8	9	9	8	7	13	inf	inf	inf	inf	inf	inf
8	8	8	8	10	1	1	2	5	10	9	9	10	10	5	6	9	9	inf	9	9	9	6	6	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	5	6	7	8	8	7	6	6	7	8	9	10	9	9	7	8	9	8	7	8	6	5	4	7	8	3	1	1	1	1	3	4	5	4	3	2	1	2	3	4	5	0	1	1	2	3	3	4	3	2	9	inf	inf	inf	inf	inf	inf
7	7	7	7	9	1	1	2	5	9	8	8	9	9	4	5	8	8	inf	8	8	8	5	5	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	4	5	6	7	7	6	5	5	6	7	8	9	8	8	6	7	8	7	6	7	5	4	3	6	7	2	1	1	1	1	3	4	5	4	3	2	1	2	3	4	5	1	0	1	2	3	3	3	2	1	8	inf	inf	inf	inf	inf	inf
8	8	8	8	10	2	1	3	6	10	9	9	10	10	5	6	9	9	inf	9	9	9	6	6	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	5	6	7	8	8	7	6	6	7	8	9	10	9	9	7	8	9	8	7	8	6	5	4	7	8	3	2	1	1	2	4	5	6	5	4	3	2	3	4	5	6	1	1	0	1	1	2	2	1	1	9	inf	inf	inf	inf	inf	inf
10	10	10	10	12	3	1	4	7	12	11	11	12	12	7	8	11	11	inf	11	11	11	8	8	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	7	8	9	10	10	9	8	8	9	10	11	12	11	11	9	10	11	10	9	10	8	7	6	9	10	5	3	2	2	3	5	6	7	6	5	4	3	4	5	6	7	2	2	1	0	1	1	1	1	1	11	inf	inf	inf	inf	inf	inf
10	10	10	10	12	4	2	5	8	12	11	11	12	12	7	8	11	11	inf	11	11	11	8	8	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	7	8	9	10	10	9	8	8	9	10	11	12	11	11	9	10	11	10	9	10	8	7	6	9	10	5	4	3	3	4	6	7	8	7	6	5	4	5	6	7	8	3	3	1	1	0	1	1	1	1	11	inf	inf	inf	inf	inf	inf
11	11	11	11	13	5	3	6	9	13	12	12	13	13	8	9	12	12	inf	12	12	12	9	9	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	8	9	10	11	11	10	9	9	10	11	12	13	12	12	10	11	12	11	10	11	9	8	7	10	11	6	5	4	4	5	7	8	9	8	7	6	5	6	7	8	9	3	3	2	1	1	0	1	1	1	12	inf	inf	inf	inf	inf	inf
11	11	11	11	13	5	3	6	9	13	12	12	13	13	8	9	12	12	inf	12	12	12	9	9	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	8	9	10	11	11	10	9	9	10	11	12	13	12	12	10	11	12	11	10	11	9	8	7	10	11	6	5	4	4	5	7	8	9	8	7	6	5	6	7	8	9	4	3	2	1	1	1	0	1	1	12	inf	inf	inf	inf	inf	inf
10	10	10	10	12	4	2	5	8	12	11	11	12	12	7	8	11	11	inf	11	11	11	8	8	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	7	8	9	10	10	9	8	8	9	10	11	12	11	11	9	10	11	10	9	10	8	7	6	9	10	5	4	3	3	4	6	7	8	7	6	5	4	5	6	7	8	3	2	1	1	1	1	1	0	1	11	inf	inf	inf	inf	inf	inf
9	9	9	9	11	3	1	4	7	11	10	10	11	11	6	7	10	10	inf	10	10	10	7	7	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	6	7	8	9	9	8	7	7	8	9	10	11	10	10	8	9	10	9	8	9	7	6	5	8	9	4	3	2	2	3	5	6	7	6	5	4	3	4	5	6	7	2	1	1	1	1	1	1	1	0	10	inf	inf	inf	inf	inf	inf
3	3	3	4	7	9	9	10	13	2	3	3	2	1	4	6	1	1	inf	2	2	2	6	6	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	5	6	7	8	8	7	6	4	4	5	6	6	5	4	3	2	1	1	1	2	2	3	4	3	4	4	6	7	8	9	10	11	12	12	11	10	9	10	11	12	13	9	8	9	11	11	12	12	11	10	0	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0
